"UF";"Municipio";"Codigo";"Ano";"Robson";"parto_induzido";"Nascidos"
"PB";"CUITEGI";250520;2022;2;2;2
"PB";"CUITEGI";250520;2022;4;1;2
"PB";"CUITEGI";250520;2022;4;2;2
"PB";"CURRAL DE CIMA";250527;2022;2;1;2
"PB";"DAMIAO";250535;2022;2;2;1
"PB";"DAMIAO";250535;2022;4;2;1
"PB";"DESTERRO";250540;2022;4;2;2
"PB";"DIAMANTE";250560;2022;2;2;1
"PB";"DIAMANTE";250560;2022;4;2;1
"PB";"DONA INES";250570;2022;2;1;3
"PB";"DONA INES";250570;2022;2;2;5
"PB";"DONA INES";250570;2022;4;1;1
"PB";"DONA INES";250570;2022;4;2;5
"PB";"DUAS ESTRADAS";250580;2022;2;1;1
"PB";"DUAS ESTRADAS";250580;2022;2;2;1
"PB";"DUAS ESTRADAS";250580;2022;4;1;1
"PB";"DUAS ESTRADAS";250580;2022;4;2;1
"PB";"ESPERANCA";250600;2022;2;1;5
"PB";"ESPERANCA";250600;2022;2;2;3
"PB";"ESPERANCA";250600;2022;4;1;5
"PB";"ESPERANCA";250600;2022;4;2;1
"PB";"FAGUNDES";250610;2022;2;1;1
"PB";"FAGUNDES";250610;2022;2;2;1
"PB";"FREI MARTINHO";250620;2022;2;2;2
"PB";"GADO BRAVO";250625;2022;2;1;3
"PB";"GADO BRAVO";250625;2022;2;2;1
"PB";"GADO BRAVO";250625;2022;4;1;1
"PB";"GUARABIRA";250630;2022;2;1;24
"PB";"GUARABIRA";250630;2022;2;2;23
"PB";"GUARABIRA";250630;2022;2;9;1
"PB";"GUARABIRA";250630;2022;4;1;17
"PB";"GUARABIRA";250630;2022;4;2;5
"PB";"GURINHEM";250640;2022;2;1;5
"PB";"GURINHEM";250640;2022;2;2;6
"PB";"GURINHEM";250640;2022;4;1;2
"PB";"GURINHEM";250640;2022;4;2;3
"PB";"GURJAO";250650;2022;4;1;1
"PB";"GURJAO";250650;2022;4;2;3
"PB";"IBIARA";250660;2022;2;2;1
"PB";"IGARACY";250260;2022;4;1;1
"PB";"IMACULADA";250670;2022;2;2;1
"PB";"IMACULADA";250670;2022;2;NA;1
"PB";"IMACULADA";250670;2022;4;2;3
"PB";"INGA";250680;2022;2;1;4
"PB";"INGA";250680;2022;2;2;1
"PB";"INGA";250680;2022;4;1;2
"PB";"INGA";250680;2022;4;2;1
"PB";"ITABAIANA";250690;2022;2;1;6
"PB";"ITABAIANA";250690;2022;2;2;13
"PB";"ITABAIANA";250690;2022;4;1;1
"PB";"ITABAIANA";250690;2022;4;2;1
"PB";"ITAPORANGA";250700;2022;4;1;1
"PB";"ITAPOROROCA";250710;2022;2;1;4
"PB";"ITAPOROROCA";250710;2022;2;2;3
"PB";"ITAPOROROCA";250710;2022;4;1;4
"PB";"ITAPOROROCA";250710;2022;4;2;1
"PB";"ITATUBA";250720;2022;2;2;2
"PB";"ITATUBA";250720;2022;4;1;3
"PB";"JACARAU";250730;2022;2;1;2
"PB";"JACARAU";250730;2022;2;2;4
"PB";"JACARAU";250730;2022;2;9;1
"PB";"JACARAU";250730;2022;4;1;3
"PB";"JACARAU";250730;2022;4;2;3
"PB";"JOAO PESSOA";250750;2022;2;1;493
"PB";"JOAO PESSOA";250750;2022;2;2;715
"PB";"JOAO PESSOA";250750;2022;2;9;35
"PB";"JOAO PESSOA";250750;2022;2;NA;2
"PB";"JOAO PESSOA";250750;2022;4;1;418
"PB";"JOAO PESSOA";250750;2022;4;2;277
"PB";"JOAO PESSOA";250750;2022;4;9;17
"PB";"JUAREZ TAVORA";250760;2022;2;1;1
"PB";"JUAREZ TAVORA";250760;2022;2;2;2
"PB";"JUAZEIRINHO";250770;2022;2;2;4
"PB";"JUAZEIRINHO";250770;2022;4;1;5
"PB";"JUAZEIRINHO";250770;2022;4;2;1
"PB";"JUNCO DO SERIDO";250780;2022;2;2;1
"PB";"JUNCO DO SERIDO";250780;2022;4;2;1
"PB";"JURIPIRANGA";250790;2022;2;1;3
"PB";"JURIPIRANGA";250790;2022;2;2;4
"PB";"JURIPIRANGA";250790;2022;2;9;1
"PB";"JURIPIRANGA";250790;2022;4;1;3
"PB";"JURIPIRANGA";250790;2022;4;2;4
"PB";"JURU";250800;2022;2;1;1
"PB";"JURU";250800;2022;2;2;1
"PB";"LAGOA";250810;2022;2;2;1
"PB";"LAGOA DE DENTRO";250820;2022;2;1;1
"PB";"LAGOA DE DENTRO";250820;2022;2;2;1
"PB";"LAGOA DE DENTRO";250820;2022;4;1;1
"PB";"LAGOA DE DENTRO";250820;2022;4;2;2
"PB";"LAGOA SECA";250830;2022;2;1;2
"PB";"LAGOA SECA";250830;2022;2;2;3
"PB";"LAGOA SECA";250830;2022;4;1;5
"PB";"LAGOA SECA";250830;2022;4;2;2
"PB";"LIVRAMENTO";250850;2022;2;1;2
"PB";"LIVRAMENTO";250850;2022;2;2;2
"PB";"LIVRAMENTO";250850;2022;4;1;1
"PB";"LIVRAMENTO";250850;2022;4;2;5
"PB";"LOGRADOURO";250855;2022;4;2;1
"PB";"LUCENA";250860;2022;2;1;10
"PB";"LUCENA";250860;2022;2;2;6
"PB";"LUCENA";250860;2022;2;9;1
"PB";"LUCENA";250860;2022;4;1;9
"PB";"LUCENA";250860;2022;4;2;3
"PB";"MAE D'AGUA";250870;2022;2;2;1
"PB";"MALTA";250880;2022;2;2;1
"PB";"MAMANGUAPE";250890;2022;2;1;14
"PB";"MAMANGUAPE";250890;2022;2;2;22
"PB";"MAMANGUAPE";250890;2022;4;1;10
"PB";"MAMANGUAPE";250890;2022;4;2;17
"PB";"MANAIRA";250900;2022;2;2;7
"PB";"MANAIRA";250900;2022;4;2;6
"PB";"MANAIRA";250900;2022;4;9;1
"PB";"MARCACAO";250905;2022;2;1;3
"PB";"MARCACAO";250905;2022;2;2;2
"PB";"MARCACAO";250905;2022;4;1;2
"PB";"MARCACAO";250905;2022;4;2;1
"PB";"MARI";250910;2022;2;1;3
"PB";"MARI";250910;2022;2;2;4
"PB";"MARI";250910;2022;2;9;1
"PB";"MARI";250910;2022;4;1;4
"PB";"MARI";250910;2022;4;2;3
"PB";"MASSARANDUBA";250920;2022;2;1;2
"PB";"MASSARANDUBA";250920;2022;4;1;1
"PB";"MASSARANDUBA";250920;2022;4;2;1
"PB";"MATARACA";250930;2022;2;1;1
"PB";"MATARACA";250930;2022;2;2;2
"PB";"MATARACA";250930;2022;4;1;3
"PB";"MATARACA";250930;2022;4;2;1
"PB";"MATINHAS";250933;2022;4;2;1
"PB";"MATUREIA";250939;2022;2;1;1
"PB";"MATUREIA";250939;2022;4;2;1
"PB";"MOGEIRO";250940;2022;2;1;2
"PB";"MOGEIRO";250940;2022;2;2;5
"PB";"MOGEIRO";250940;2022;4;1;4
"PB";"MOGEIRO";250940;2022;4;2;1
"PB";"MONTADAS";250950;2022;2;2;1
"PB";"MONTADAS";250950;2022;4;1;1
"PB";"MONTE HOREBE";250960;2022;2;2;4
"PB";"MONTE HOREBE";250960;2022;4;2;3
"PB";"MONTEIRO";250970;2022;2;1;6
"PB";"MONTEIRO";250970;2022;2;2;20
"PB";"MONTEIRO";250970;2022;4;1;8
"PB";"MONTEIRO";250970;2022;4;2;8
"PB";"MULUNGU";250980;2022;2;1;1
"PB";"MULUNGU";250980;2022;2;2;4
"PB";"MULUNGU";250980;2022;4;1;4
"PB";"NATUBA";250990;2022;2;1;1
"PB";"NATUBA";250990;2022;4;1;1
"PB";"NAZAREZINHO";251000;2022;2;1;1
"PB";"NOVA FLORESTA";251010;2022;2;1;1
"PB";"NOVA FLORESTA";251010;2022;2;2;7
"PB";"NOVA FLORESTA";251010;2022;4;1;2
"PB";"NOVA FLORESTA";251010;2022;4;2;1
"PB";"NOVA OLINDA";251020;2022;2;1;1
"PB";"NOVA OLINDA";251020;2022;4;1;1
"PB";"NOVA PALMEIRA";251030;2022;2;2;4
"PB";"OLIVEDOS";251050;2022;4;1;2
"PB";"OURO VELHO";251060;2022;2;2;8
"PB";"OURO VELHO";251060;2022;4;2;4
"PB";"PARARI";251065;2022;2;2;1
"PB";"PATOS";251080;2022;2;1;3
"PB";"PATOS";251080;2022;2;2;8
"PB";"PATOS";251080;2022;4;1;2
"PB";"PATOS";251080;2022;4;2;2
"PB";"PAULISTA";251090;2022;2;1;2
"PB";"PAULISTA";251090;2022;2;2;1
"PB";"PEDRA LAVRADA";251110;2022;2;2;3
"PB";"PEDRA LAVRADA";251110;2022;4;1;2
"PB";"PEDRAS DE FOGO";251120;2022;2;1;12
"PB";"PEDRAS DE FOGO";251120;2022;2;2;20
"PB";"PEDRAS DE FOGO";251120;2022;4;1;12
"PB";"PEDRAS DE FOGO";251120;2022;4;2;7
"PB";"PEDRO REGIS";251272;2022;2;1;2
"PB";"PEDRO REGIS";251272;2022;4;1;1
"PB";"PEDRO REGIS";251272;2022;4;9;1
"PB";"PIANCO";251130;2022;2;1;1
"PB";"PIANCO";251130;2022;2;2;4
"PB";"PIANCO";251130;2022;4;1;3
"PB";"PIANCO";251130;2022;4;2;4
"PB";"PICUI";251140;2022;2;2;10
"PB";"PICUI";251140;2022;4;2;8
"PB";"PILAR";251150;2022;2;1;6
"PB";"PILAR";251150;2022;2;2;5
"PB";"PILAR";251150;2022;4;1;5
"PB";"PILAR";251150;2022;4;2;4
"PB";"PILOES";251160;2022;2;1;1
"PB";"PILOES";251160;2022;2;NA;1
"PB";"PILOES";251160;2022;4;1;2
"PB";"PILOEZINHOS";251170;2022;2;1;1
"PB";"PILOEZINHOS";251170;2022;4;1;4
"PB";"PIRPIRITUBA";251180;2022;2;1;2
"PB";"PIRPIRITUBA";251180;2022;2;2;2
"PB";"PIRPIRITUBA";251180;2022;4;1;1
"PB";"PITIMBU";251190;2022;2;1;2
"PB";"PITIMBU";251190;2022;2;2;10
"PB";"PITIMBU";251190;2022;4;1;10
"PB";"PITIMBU";251190;2022;4;2;11
"PB";"POCINHOS";251200;2022;2;1;2
"PB";"POCINHOS";251200;2022;4;1;2
"PB";"POCO DANTAS";251203;2022;2;1;2
"PB";"POMBAL";251210;2022;2;1;5
"PB";"POMBAL";251210;2022;2;2;2
"PB";"POMBAL";251210;2022;4;1;2
"PB";"PRATA";251220;2022;2;1;2
"PB";"PRATA";251220;2022;2;2;1
"PB";"PRATA";251220;2022;4;1;2
"PB";"PRINCESA ISABEL";251230;2022;2;1;2
"PB";"PRINCESA ISABEL";251230;2022;2;2;16
"PB";"PRINCESA ISABEL";251230;2022;2;9;5
"PB";"PRINCESA ISABEL";251230;2022;4;2;13
"PB";"PUXINANA";251240;2022;2;1;3
"PB";"PUXINANA";251240;2022;2;2;1
"PB";"PUXINANA";251240;2022;4;1;1
"PB";"PUXINANA";251240;2022;4;2;1
"PB";"QUEIMADAS";251250;2022;2;1;2
"PB";"QUEIMADAS";251250;2022;2;2;11
"PB";"QUEIMADAS";251250;2022;4;1;6
"PB";"QUEIMADAS";251250;2022;4;2;5
"PB";"REMIGIO";251270;2022;2;1;1
"PB";"REMIGIO";251270;2022;2;2;3
"PB";"REMIGIO";251270;2022;4;1;5
"PB";"RIACHAO";251274;2022;2;1;3
"PB";"RIACHAO";251274;2022;2;2;1
"PB";"RIACHAO";251274;2022;4;1;1
"PB";"RIACHAO DO BACAMARTE";251275;2022;4;2;1
"PB";"RIACHAO DO POCO";251276;2022;2;1;1
"PB";"RIACHAO DO POCO";251276;2022;4;2;1
"PB";"RIACHO DE SANTO ANTONIO";251278;2022;2;2;1
"PB";"RIO TINTO";251290;2022;2;1;8
"PB";"RIO TINTO";251290;2022;2;2;6
"PB";"RIO TINTO";251290;2022;4;1;5
"PB";"RIO TINTO";251290;2022;4;2;2
"PB";"SALGADO DE SAO FELIX";251310;2022;2;1;4
"PB";"SALGADO DE SAO FELIX";251310;2022;2;2;2
"PB";"SALGADO DE SAO FELIX";251310;2022;4;1;6
"PB";"SALGADO DE SAO FELIX";251310;2022;4;2;1
"PB";"SANTA CECILIA";251315;2022;2;1;2
"PB";"SANTA HELENA";251330;2022;2;1;1
"PB";"SANTA LUZIA";251340;2022;2;2;3
"PB";"SANTA LUZIA";251340;2022;4;1;1
"PB";"SANTA RITA";251370;2022;2;1;53
"PB";"SANTA RITA";251370;2022;2;2;52
"PB";"SANTA RITA";251370;2022;2;9;7
"PB";"SANTA RITA";251370;2022;4;1;42
"PB";"SANTA RITA";251370;2022;4;2;28
"PB";"SANTA RITA";251370;2022;4;9;1
"PB";"SANTANA DOS GARROTES";251360;2022;2;2;1
"PB";"SANTANA DOS GARROTES";251360;2022;4;2;1
"PB";"SANTO ANDRE";251385;2022;4;1;1
"PB";"SAO BENTINHO";251392;2022;2;1;1
"PB";"SAO BENTO";251390;2022;2;1;3
"PB";"SAO BENTO";251390;2022;2;2;14
"PB";"SAO BENTO";251390;2022;4;1;2
"PB";"SAO BENTO";251390;2022;4;2;6
"PB";"SAO DOMINGOS DO CARIRI";251394;2022;4;2;1
"PB";"SAO JOAO DO CARIRI";251400;2022;2;2;1
"PB";"SAO JOAO DO RIO DO PEIXE";250070;2022;2;1;1
"PB";"SAO JOAO DO RIO DO PEIXE";250070;2022;2;2;1
"PB";"SAO JOAO DO TIGRE";251410;2022;2;2;2
"PB";"SAO JOAO DO TIGRE";251410;2022;4;2;1
"PB";"SAO JOSE DA LAGOA TAPADA";251420;2022;2;1;1
"PB";"SAO JOSE DE PIRANHAS";251450;2022;2;1;1
"PB";"SAO JOSE DE PIRANHAS";251450;2022;2;2;3
"PB";"SAO JOSE DE PRINCESA";251455;2022;2;2;1
"PB";"SAO JOSE DO BREJO DO CRUZ";251465;2022;2;2;1
"PB";"SAO JOSE DO SABUGI";251470;2022;2;2;2
"PB";"SAO JOSE DO SABUGI";251470;2022;4;2;2
"PB";"SAO JOSE DOS CORDEIROS";251480;2022;2;1;2
"PB";"SAO JOSE DOS CORDEIROS";251480;2022;2;2;1
"PB";"SAO JOSE DOS CORDEIROS";251480;2022;4;1;1
"PB";"SAO JOSE DOS CORDEIROS";251480;2022;4;2;1
"PB";"SAO JOSE DOS RAMOS";251445;2022;2;1;4
"PB";"SAO JOSE DOS RAMOS";251445;2022;2;2;1
"PB";"SAO JOSE DOS RAMOS";251445;2022;4;1;4
"PB";"SAO MAMEDE";251490;2022;2;2;2
"PB";"SAO MIGUEL DE TAIPU";251500;2022;2;1;4
"PB";"SAO MIGUEL DE TAIPU";251500;2022;2;2;1
"PB";"SAO MIGUEL DE TAIPU";251500;2022;4;9;1
"PB";"SAO SEBASTIAO DE LAGOA DE ROCA";251510;2022;4;2;2
"PB";"SAO SEBASTIAO DO UMBUZEIRO";251520;2022;2;2;2
"PB";"SAO SEBASTIAO DO UMBUZEIRO";251520;2022;4;1;1
"PB";"SAO SEBASTIAO DO UMBUZEIRO";251520;2022;4;2;3
"PB";"SAPE";251530;2022;2;1;15
"PB";"SAPE";251530;2022;2;2;24
"PB";"SAPE";251530;2022;2;9;1
"PB";"SAPE";251530;2022;4;1;25
"PB";"SAPE";251530;2022;4;2;10
"PB";"SERIDO";251540;2022;2;1;1
"PB";"SERIDO";251540;2022;2;2;2
"PB";"SERIDO";251540;2022;4;1;4
"PB";"SERIDO";251540;2022;4;2;2
"PB";"SERRA BRANCA";251550;2022;2;2;2
"PB";"SERRA DA RAIZ";251560;2022;2;1;1
"PB";"SERRA DA RAIZ";251560;2022;4;1;2
"PB";"SERRA REDONDA";251580;2022;2;1;1
"PB";"SERRA REDONDA";251580;2022;2;2;1
"PB";"SERRA REDONDA";251580;2022;4;1;1
"PB";"SERRARIA";251590;2022;4;1;2
"PB";"SERTAOZINHO";251593;2022;4;1;3
"PB";"SOBRADO";251597;2022;2;1;6
"PB";"SOBRADO";251597;2022;2;2;11
"PB";"SOBRADO";251597;2022;4;1;2
"PB";"SOBRADO";251597;2022;4;2;5
"PB";"SOLANEA";251600;2022;2;1;4
"PB";"SOLANEA";251600;2022;2;2;4
"PB";"SOLANEA";251600;2022;4;1;2
"PB";"SOLANEA";251600;2022;4;2;2
"PB";"SOLEDADE";251610;2022;4;2;6
"PB";"SOSSEGO";251615;2022;2;1;1
"PB";"SOSSEGO";251615;2022;2;2;3
"PB";"SOSSEGO";251615;2022;4;2;2
"PB";"SOUSA";251620;2022;2;1;4
"PB";"SOUSA";251620;2022;2;2;5
"PB";"SOUSA";251620;2022;4;1;2
"PB";"SOUSA";251620;2022;4;2;1
"PB";"SUME";251630;2022;2;2;14
"PB";"SUME";251630;2022;4;1;1
"PB";"SUME";251630;2022;4;2;7
"PB";"TAPEROA";251650;2022;2;1;1
"PB";"TAPEROA";251650;2022;2;2;2
"PB";"TAPEROA";251650;2022;4;1;5
"PB";"TAPEROA";251650;2022;4;2;2
"PB";"TAVARES";251660;2022;2;2;4
"PB";"TAVARES";251660;2022;2;9;2
"PB";"TAVARES";251660;2022;4;1;1
"PB";"TAVARES";251660;2022;4;2;3
"PB";"TEIXEIRA";251670;2022;2;2;3
"PB";"TEIXEIRA";251670;2022;4;2;3
"PB";"TEIXEIRA";251670;2022;4;9;1
"PB";"TENORIO";251675;2022;2;2;1
"PB";"TENORIO";251675;2022;4;1;1
"PB";"TRIUNFO";251680;2022;2;2;1
"PB";"UIRAUNA";251690;2022;2;2;2
"PB";"UMBUZEIRO";251700;2022;2;1;2
"PB";"UMBUZEIRO";251700;2022;2;2;2
"PB";"UMBUZEIRO";251700;2022;4;1;2
"PB";"UMBUZEIRO";251700;2022;4;2;2
"PB";"VARZEA";251710;2022;2;2;1
"PB";"VARZEA";251710;2022;4;2;2
"PB";"ZABELE";251740;2022;2;1;1
"PB";"ZABELE";251740;2022;4;2;2
"PE";"ABREU E LIMA";260005;2022;2;1;70
"PE";"ABREU E LIMA";260005;2022;2;2;59
"PE";"ABREU E LIMA";260005;2022;4;1;65
"PE";"ABREU E LIMA";260005;2022;4;2;43
"PE";"AFOGADOS DA INGAZEIRA";260010;2022;2;1;5
"PE";"AFOGADOS DA INGAZEIRA";260010;2022;2;2;3
"PE";"AFOGADOS DA INGAZEIRA";260010;2022;4;1;3
"PE";"AFOGADOS DA INGAZEIRA";260010;2022;4;2;2
"PE";"AFRANIO";260020;2022;2;1;11
"PE";"AFRANIO";260020;2022;2;2;40
"PE";"AFRANIO";260020;2022;4;1;14
"PE";"AFRANIO";260020;2022;4;2;19
"PE";"AGRESTINA";260030;2022;2;1;5
"PE";"AGRESTINA";260030;2022;2;2;29
"PE";"AGRESTINA";260030;2022;2;9;7
"PE";"AGRESTINA";260030;2022;2;NA;2
"PE";"AGRESTINA";260030;2022;4;1;3
"PE";"AGRESTINA";260030;2022;4;2;35
"PE";"AGRESTINA";260030;2022;4;9;3
"PE";"AGRESTINA";260030;2022;4;NA;4
"PE";"AGUA PRETA";260040;2022;2;1;20
"PE";"AGUA PRETA";260040;2022;2;2;6
"PE";"AGUA PRETA";260040;2022;4;1;16
"PE";"AGUA PRETA";260040;2022;4;2;16
"PE";"AGUAS BELAS";260050;2022;2;1;23
"PE";"AGUAS BELAS";260050;2022;2;2;16
"PE";"AGUAS BELAS";260050;2022;2;9;1
"PE";"AGUAS BELAS";260050;2022;2;NA;1
"PE";"AGUAS BELAS";260050;2022;4;1;17
"PE";"AGUAS BELAS";260050;2022;4;2;16
"PE";"AGUAS BELAS";260050;2022;4;9;1
"PE";"ALAGOINHA";260060;2022;2;1;5
"PE";"ALAGOINHA";260060;2022;2;2;2
"PE";"ALAGOINHA";260060;2022;4;1;1
"PE";"ALAGOINHA";260060;2022;4;2;1
"PE";"ALIANCA";260070;2022;2;1;15
"PE";"ALIANCA";260070;2022;2;2;23
"PE";"ALIANCA";260070;2022;2;9;1
"PE";"ALIANCA";260070;2022;4;1;9
"PE";"ALIANCA";260070;2022;4;2;30
"PE";"ALTINHO";260080;2022;2;1;2
"PE";"ALTINHO";260080;2022;2;2;15
"PE";"ALTINHO";260080;2022;2;NA;1
"PE";"ALTINHO";260080;2022;4;1;4
"PE";"ALTINHO";260080;2022;4;2;6
"PE";"AMARAJI";260090;2022;2;1;13
"PE";"AMARAJI";260090;2022;2;2;17
"PE";"AMARAJI";260090;2022;4;1;17
"PE";"AMARAJI";260090;2022;4;2;4
"PE";"ANGELIM";260100;2022;2;1;4
"PE";"ANGELIM";260100;2022;2;2;5
"PE";"ANGELIM";260100;2022;4;1;5
"PE";"ANGELIM";260100;2022;4;2;3
"PE";"ARACOIABA";260105;2022;2;1;6
"PE";"ARACOIABA";260105;2022;2;2;9
"PE";"ARACOIABA";260105;2022;4;1;13
"PE";"ARACOIABA";260105;2022;4;2;7
"PE";"ARARIPINA";260110;2022;2;1;30
"PE";"ARARIPINA";260110;2022;2;2;54
"PE";"ARARIPINA";260110;2022;4;1;42
"PE";"ARARIPINA";260110;2022;4;2;67
"PE";"ARCOVERDE";260120;2022;2;1;17
"PE";"ARCOVERDE";260120;2022;2;2;19
"PE";"ARCOVERDE";260120;2022;4;1;19
"PE";"ARCOVERDE";260120;2022;4;2;11
"PE";"ARCOVERDE";260120;2022;4;NA;1
"PE";"BARRA DE GUABIRABA";260130;2022;2;1;1
"PE";"BARRA DE GUABIRABA";260130;2022;2;2;6
"PE";"BARRA DE GUABIRABA";260130;2022;4;2;6
"PE";"BARREIROS";260140;2022;2;1;17
"PE";"BARREIROS";260140;2022;2;2;9
"PE";"BARREIROS";260140;2022;4;1;21
"PE";"BARREIROS";260140;2022;4;2;16
"PE";"BELEM DE MARIA";260150;2022;2;1;3
"PE";"BELEM DE MARIA";260150;2022;2;2;3
"PE";"BELEM DE MARIA";260150;2022;4;1;2
"PE";"BELEM DE MARIA";260150;2022;4;2;1
"PE";"BELEM DE SAO FRANCISCO";260160;2022;2;1;24
"PE";"BELEM DE SAO FRANCISCO";260160;2022;2;2;5
"PE";"BELEM DE SAO FRANCISCO";260160;2022;4;1;43
"PE";"BELO JARDIM";260170;2022;2;1;18
"PE";"BELO JARDIM";260170;2022;2;2;59
"PE";"BELO JARDIM";260170;2022;4;1;29
"PE";"BELO JARDIM";260170;2022;4;2;31
"PE";"BETANIA";260180;2022;2;1;3
"PE";"BETANIA";260180;2022;2;2;4
"PE";"BETANIA";260180;2022;4;1;1
"PE";"BETANIA";260180;2022;4;2;4
"PE";"BETANIA";260180;2022;4;9;1
"PE";"BEZERROS";260190;2022;2;1;13
"PE";"BEZERROS";260190;2022;2;2;36
"PE";"BEZERROS";260190;2022;4;1;12
"PE";"BEZERROS";260190;2022;4;2;17
"PE";"BEZERROS";260190;2022;4;9;1
"PE";"BODOCO";260200;2022;2;1;19
"PE";"BODOCO";260200;2022;2;2;41
"PE";"BODOCO";260200;2022;4;1;17
"PE";"BODOCO";260200;2022;4;2;52
"PE";"BOM CONSELHO";260210;2022;2;1;20
"PE";"BOM CONSELHO";260210;2022;2;2;12
"PE";"BOM CONSELHO";260210;2022;2;NA;1
"PE";"BOM CONSELHO";260210;2022;4;1;9
"PE";"BOM CONSELHO";260210;2022;4;2;6
"PE";"BOM JARDIM";260220;2022;2;1;13
"PE";"BOM JARDIM";260220;2022;2;2;20
"PE";"BOM JARDIM";260220;2022;4;1;12
"PE";"BOM JARDIM";260220;2022;4;2;17
"PE";"BONITO";260230;2022;2;1;19
"PE";"BONITO";260230;2022;2;2;20
"PE";"BONITO";260230;2022;4;1;14
"PE";"BONITO";260230;2022;4;2;15
"PE";"BREJAO";260240;2022;2;1;9
"PE";"BREJAO";260240;2022;2;2;6
"PE";"BREJAO";260240;2022;4;1;8
"PE";"BREJAO";260240;2022;4;2;1
"PE";"BREJINHO";260250;2022;2;1;2
"PE";"BREJINHO";260250;2022;2;2;9
"PE";"BREJINHO";260250;2022;2;NA;1
"PE";"BREJINHO";260250;2022;4;1;2
"PE";"BREJINHO";260250;2022;4;2;2
"PE";"BREJO DA MADRE DE DEUS";260260;2022;2;1;11
"PE";"BREJO DA MADRE DE DEUS";260260;2022;2;2;37
"PE";"BREJO DA MADRE DE DEUS";260260;2022;2;9;1
"PE";"BREJO DA MADRE DE DEUS";260260;2022;2;NA;1
"PE";"BREJO DA MADRE DE DEUS";260260;2022;4;1;12
"PE";"BREJO DA MADRE DE DEUS";260260;2022;4;2;14
"PE";"BUENOS AIRES";260270;2022;2;1;5
"PE";"BUENOS AIRES";260270;2022;2;2;1
"PE";"BUENOS AIRES";260270;2022;4;1;7
"PE";"BUENOS AIRES";260270;2022;4;2;2
"PE";"BUIQUE";260280;2022;2;1;16
"PE";"BUIQUE";260280;2022;2;2;20
"PE";"BUIQUE";260280;2022;4;1;6
"PE";"BUIQUE";260280;2022;4;2;13
"PE";"CABO DE SANTO AGOSTINHO";260290;2022;2;1;183
"PE";"CABO DE SANTO AGOSTINHO";260290;2022;2;2;196
"PE";"CABO DE SANTO AGOSTINHO";260290;2022;2;NA;1
"PE";"CABO DE SANTO AGOSTINHO";260290;2022;4;1;155
"PE";"CABO DE SANTO AGOSTINHO";260290;2022;4;2;111
"PE";"CABROBO";260300;2022;2;1;12
"PE";"CABROBO";260300;2022;2;2;19
"PE";"CABROBO";260300;2022;4;1;12
"PE";"CABROBO";260300;2022;4;2;32
"PE";"CACHOEIRINHA";260310;2022;2;1;7
"PE";"CACHOEIRINHA";260310;2022;2;2;22
"PE";"CACHOEIRINHA";260310;2022;4;1;3
"PE";"CACHOEIRINHA";260310;2022;4;2;6
"PE";"CAETES";260320;2022;2;1;20
"PE";"CAETES";260320;2022;2;2;4
"PE";"CAETES";260320;2022;4;1;4
"PE";"CAETES";260320;2022;4;2;8
"PE";"CALCADO";260330;2022;2;1;7
"PE";"CALCADO";260330;2022;2;2;4
"PE";"CALCADO";260330;2022;4;1;3
"PE";"CALCADO";260330;2022;4;2;3
"PE";"CALUMBI";260340;2022;2;1;1
"PE";"CALUMBI";260340;2022;2;2;5
"PE";"CALUMBI";260340;2022;4;2;1
"PE";"CAMARAGIBE";260345;2022;2;1;154
"PE";"CAMARAGIBE";260345;2022;2;2;117
"PE";"CAMARAGIBE";260345;2022;4;1;114
"PE";"CAMARAGIBE";260345;2022;4;2;68
"PE";"CAMOCIM DE SAO FELIX";260350;2022;2;1;3
"PE";"CAMOCIM DE SAO FELIX";260350;2022;2;2;14
"PE";"CAMOCIM DE SAO FELIX";260350;2022;2;NA;1
"PE";"CAMOCIM DE SAO FELIX";260350;2022;4;1;2
"PE";"CAMOCIM DE SAO FELIX";260350;2022;4;2;13
"PE";"CAMUTANGA";260360;2022;2;1;5
"PE";"CAMUTANGA";260360;2022;2;2;1
"PE";"CAMUTANGA";260360;2022;4;1;4
"PE";"CAMUTANGA";260360;2022;4;2;4
"PE";"CANHOTINHO";260370;2022;2;1;8
"PE";"CANHOTINHO";260370;2022;2;2;6
"PE";"CANHOTINHO";260370;2022;4;1;14
"PE";"CANHOTINHO";260370;2022;4;2;5
"PE";"CAPOEIRAS";260380;2022;2;1;10
"PE";"CAPOEIRAS";260380;2022;2;2;11
"PE";"CAPOEIRAS";260380;2022;4;1;5
"PE";"CAPOEIRAS";260380;2022;4;2;4
"PE";"CARNAIBA";260390;2022;2;2;5
"PE";"CARNAIBA";260390;2022;4;1;3
"PE";"CARNAIBA";260390;2022;4;2;2
"PE";"CARNAUBEIRA DA PENHA";260392;2022;2;1;7
"PE";"CARNAUBEIRA DA PENHA";260392;2022;2;2;5
"PE";"CARNAUBEIRA DA PENHA";260392;2022;4;1;7
"PE";"CARNAUBEIRA DA PENHA";260392;2022;4;2;6
"PE";"CARPINA";260400;2022;2;1;29
"PE";"CARPINA";260400;2022;2;2;40
"PE";"CARPINA";260400;2022;4;1;21
"PE";"CARPINA";260400;2022;4;2;36
"PE";"CARUARU";260410;2022;2;1;105
"PE";"CARUARU";260410;2022;2;2;392
"PE";"CARUARU";260410;2022;2;9;2
