"UF";"Municipio";"Codigo";"Ano";"Robson";"cesarea_antes_do_parto";"Nascidos"
"PI";"COCAL";220270;2022;2;3;15
"PI";"COCAL";220270;2022;4;1;9
"PI";"COCAL";220270;2022;4;3;12
"PI";"COCAL";220270;2023;2;1;45
"PI";"COCAL";220270;2023;2;3;24
"PI";"COCAL";220270;2023;4;1;16
"PI";"COCAL";220270;2023;4;3;20
"PI";"COCAL";220270;2024;2;1;9
"PI";"COCAL";220270;2024;2;3;2
"PI";"COCAL";220270;2024;4;1;1
"PI";"COCAL";220270;2024;4;3;2
"PI";"COCAL DE TELHA";220271;2022;2;2;1
"PI";"COCAL DE TELHA";220271;2022;2;3;1
"PI";"COCAL DE TELHA";220271;2022;2;NA;1
"PI";"COCAL DE TELHA";220271;2022;4;1;2
"PI";"COCAL DE TELHA";220271;2022;4;3;2
"PI";"COCAL DE TELHA";220271;2023;2;1;2
"PI";"COCAL DE TELHA";220271;2023;2;2;2
"PI";"COCAL DE TELHA";220271;2023;4;1;2
"PI";"COCAL DE TELHA";220271;2023;4;2;2
"PI";"COCAL DE TELHA";220271;2024;2;1;1
"PI";"COCAL DOS ALVES";220272;2022;2;1;2
"PI";"COCAL DOS ALVES";220272;2022;4;1;6
"PI";"COCAL DOS ALVES";220272;2022;4;3;3
"PI";"COCAL DOS ALVES";220272;2023;2;1;8
"PI";"COCAL DOS ALVES";220272;2023;2;3;6
"PI";"COCAL DOS ALVES";220272;2023;4;1;10
"PI";"COCAL DOS ALVES";220272;2023;4;3;6
"PI";"COCAL DOS ALVES";220272;2024;4;1;1
"PI";"COIVARAS";220273;2022;4;2;1
"PI";"COIVARAS";220273;2022;4;3;1
"PI";"COIVARAS";220273;2023;2;1;2
"PI";"COIVARAS";220273;2023;2;2;6
"PI";"COIVARAS";220273;2023;2;3;4
"PI";"COIVARAS";220273;2023;4;1;2
"PI";"COLONIA DO GURGUEIA";220275;2022;2;1;2
"PI";"COLONIA DO GURGUEIA";220275;2022;2;3;2
"PI";"COLONIA DO GURGUEIA";220275;2023;2;1;10
"PI";"COLONIA DO GURGUEIA";220275;2023;4;1;2
"PI";"COLONIA DO GURGUEIA";220275;2023;4;3;2
"PI";"COLONIA DO GURGUEIA";220275;2024;2;1;2
"PI";"COLONIA DO PIAUI";220277;2022;2;1;13
"PI";"COLONIA DO PIAUI";220277;2022;4;1;4
"PI";"COLONIA DO PIAUI";220277;2022;4;3;1
"PI";"COLONIA DO PIAUI";220277;2023;2;1;6
"PI";"COLONIA DO PIAUI";220277;2023;2;2;2
"PI";"COLONIA DO PIAUI";220277;2023;2;3;4
"PI";"COLONIA DO PIAUI";220277;2023;4;1;8
"PI";"COLONIA DO PIAUI";220277;2024;2;1;4
"PI";"COLONIA DO PIAUI";220277;2024;2;2;1
"PI";"COLONIA DO PIAUI";220277;2024;4;1;3
"PI";"COLONIA DO PIAUI";220277;2024;4;2;1
"PI";"CONCEICAO DO CANINDE";220280;2023;2;1;6
"PI";"CONCEICAO DO CANINDE";220280;2023;2;2;2
"PI";"CONCEICAO DO CANINDE";220280;2023;2;3;2
"PI";"CONCEICAO DO CANINDE";220280;2023;4;1;2
"PI";"CONCEICAO DO CANINDE";220280;2024;2;3;1
"PI";"CONCEICAO DO CANINDE";220280;2024;4;1;1
"PI";"CONCEICAO DO CANINDE";220280;2024;4;2;1
"PI";"CORONEL JOSE DIAS";220285;2022;4;1;1
"PI";"CORONEL JOSE DIAS";220285;2023;2;3;4
"PI";"CORRENTE";220290;2022;2;1;18
"PI";"CORRENTE";220290;2022;2;3;1
"PI";"CORRENTE";220290;2022;4;1;11
"PI";"CORRENTE";220290;2022;4;2;1
"PI";"CORRENTE";220290;2022;4;3;5
"PI";"CORRENTE";220290;2023;2;1;26
"PI";"CORRENTE";220290;2023;2;3;6
"PI";"CORRENTE";220290;2023;4;1;29
"PI";"CORRENTE";220290;2023;4;2;2
"PI";"CORRENTE";220290;2023;4;3;8
"PI";"CORRENTE";220290;2024;2;1;5
"PI";"CORRENTE";220290;2024;4;1;2
"PI";"CORRENTE";220290;2024;4;2;1
"PI";"CRISTALANDIA DO PIAUI";220300;2022;2;1;3
"PI";"CRISTALANDIA DO PIAUI";220300;2022;2;3;1
"PI";"CRISTALANDIA DO PIAUI";220300;2022;4;1;4
"PI";"CRISTALANDIA DO PIAUI";220300;2022;4;2;1
"PI";"CRISTALANDIA DO PIAUI";220300;2023;2;1;6
"PI";"CRISTALANDIA DO PIAUI";220300;2023;2;3;4
"PI";"CRISTALANDIA DO PIAUI";220300;2023;4;1;8
"PI";"CRISTALANDIA DO PIAUI";220300;2023;4;NA;2
"PI";"CRISTALANDIA DO PIAUI";220300;2024;4;1;3
"PI";"CRISTALANDIA DO PIAUI";220300;2024;4;3;1
"PI";"CRISTINO CASTRO";220310;2022;2;1;17
"PI";"CRISTINO CASTRO";220310;2022;4;1;15
"PI";"CRISTINO CASTRO";220310;2022;4;2;1
"PI";"CRISTINO CASTRO";220310;2023;2;1;42
"PI";"CRISTINO CASTRO";220310;2023;2;2;4
"PI";"CRISTINO CASTRO";220310;2023;4;1;18
"PI";"CRISTINO CASTRO";220310;2023;4;3;6
"PI";"CRISTINO CASTRO";220310;2024;2;1;6
"PI";"CRISTINO CASTRO";220310;2024;2;2;1
"PI";"CRISTINO CASTRO";220310;2024;4;1;2
"PI";"CRISTINO CASTRO";220310;2024;4;3;2
"PI";"CURIMATA";220320;2022;2;1;10
"PI";"CURIMATA";220320;2022;2;2;2
"PI";"CURIMATA";220320;2022;4;1;5
"PI";"CURIMATA";220320;2022;4;2;1
"PI";"CURIMATA";220320;2023;2;1;28
"PI";"CURIMATA";220320;2023;2;2;2
"PI";"CURIMATA";220320;2023;4;1;4
"PI";"CURIMATA";220320;2023;4;3;4
"PI";"CURIMATA";220320;2024;2;1;3
"PI";"CURIMATA";220320;2024;2;3;3
"PI";"CURIMATA";220320;2024;4;2;1
"PI";"CURRAIS";220323;2022;2;1;7
"PI";"CURRAIS";220323;2022;2;2;1
"PI";"CURRAIS";220323;2022;4;1;9
"PI";"CURRAIS";220323;2023;2;1;19
"PI";"CURRAIS";220323;2023;2;2;2
"PI";"CURRAIS";220323;2023;4;1;14
"PI";"CURRAIS";220323;2023;4;3;8
"PI";"CURRAIS";220323;2024;2;1;2
"PI";"CURRAIS";220323;2024;4;1;1
"PI";"CURRAL NOVO DO PIAUI";220327;2022;2;1;1
"PI";"CURRAL NOVO DO PIAUI";220327;2022;2;3;1
"PI";"CURRAL NOVO DO PIAUI";220327;2022;4;1;1
"PI";"CURRAL NOVO DO PIAUI";220327;2022;4;2;2
"PI";"CURRAL NOVO DO PIAUI";220327;2022;4;NA;1
"PI";"CURRAL NOVO DO PIAUI";220327;2023;2;1;10
"PI";"CURRAL NOVO DO PIAUI";220327;2023;2;3;1
"PI";"CURRAL NOVO DO PIAUI";220327;2023;4;1;8
"PI";"CURRAL NOVO DO PIAUI";220327;2024;2;1;1
"PI";"CURRAL NOVO DO PIAUI";220327;2024;4;1;4
"PI";"CURRALINHOS";220325;2022;2;2;2
"PI";"CURRALINHOS";220325;2022;2;3;2
"PI";"CURRALINHOS";220325;2022;4;1;1
"PI";"CURRALINHOS";220325;2022;4;3;2
"PI";"CURRALINHOS";220325;2023;2;2;2
"PI";"CURRALINHOS";220325;2023;4;1;2
"PI";"CURRALINHOS";220325;2023;4;2;4
"PI";"CURRALINHOS";220325;2023;4;3;2
"PI";"CURRALINHOS";220325;2024;2;2;1
"PI";"CURRALINHOS";220325;2024;4;2;1
"PI";"DEMERVAL LOBAO";220330;2022;2;1;7
"PI";"DEMERVAL LOBAO";220330;2022;2;2;8
"PI";"DEMERVAL LOBAO";220330;2022;2;3;2
"PI";"DEMERVAL LOBAO";220330;2022;4;1;4
"PI";"DEMERVAL LOBAO";220330;2022;4;2;5
"PI";"DEMERVAL LOBAO";220330;2022;4;3;7
"PI";"DEMERVAL LOBAO";220330;2023;2;1;24
"PI";"DEMERVAL LOBAO";220330;2023;2;2;6
"PI";"DEMERVAL LOBAO";220330;2023;2;3;8
"PI";"DEMERVAL LOBAO";220330;2023;4;1;10
"PI";"DEMERVAL LOBAO";220330;2023;4;2;10
"PI";"DEMERVAL LOBAO";220330;2023;4;3;21
"PI";"DEMERVAL LOBAO";220330;2024;2;1;5
"PI";"DEMERVAL LOBAO";220330;2024;2;2;4
"PI";"DEMERVAL LOBAO";220330;2024;2;3;2
"PI";"DEMERVAL LOBAO";220330;2024;4;1;1
"PI";"DEMERVAL LOBAO";220330;2024;4;3;3
"PI";"DIRCEU ARCOVERDE";220335;2022;2;1;2
"PI";"DIRCEU ARCOVERDE";220335;2022;2;3;1
"PI";"DIRCEU ARCOVERDE";220335;2022;4;1;1
"PI";"DIRCEU ARCOVERDE";220335;2023;2;1;6
"PI";"DIRCEU ARCOVERDE";220335;2023;2;2;2
"PI";"DIRCEU ARCOVERDE";220335;2023;2;3;6
"PI";"DIRCEU ARCOVERDE";220335;2023;4;1;2
"PI";"DIRCEU ARCOVERDE";220335;2023;4;3;6
"PI";"DIRCEU ARCOVERDE";220335;2024;2;3;1
"PI";"DOM EXPEDITO LOPES";220340;2022;2;1;2
"PI";"DOM EXPEDITO LOPES";220340;2022;2;3;1
"PI";"DOM EXPEDITO LOPES";220340;2022;4;1;1
"PI";"DOM EXPEDITO LOPES";220340;2023;2;1;10
"PI";"DOM EXPEDITO LOPES";220340;2023;4;1;4
"PI";"DOM EXPEDITO LOPES";220340;2023;4;3;2
"PI";"DOM EXPEDITO LOPES";220340;2024;4;1;1
"PI";"DOM INOCENCIO";220345;2022;2;1;1
"PI";"DOM INOCENCIO";220345;2022;2;3;1
"PI";"DOM INOCENCIO";220345;2022;4;1;1
"PI";"DOM INOCENCIO";220345;2022;4;3;1
"PI";"DOM INOCENCIO";220345;2023;2;1;2
"PI";"DOM INOCENCIO";220345;2023;2;3;2
"PI";"DOM INOCENCIO";220345;2023;4;1;6
"PI";"DOM INOCENCIO";220345;2023;4;3;4
"PI";"DOM INOCENCIO";220345;2024;2;2;1
"PI";"DOM INOCENCIO";220345;2024;2;3;2
"PI";"DOMINGOS MOURAO";220342;2022;4;1;3
"PI";"DOMINGOS MOURAO";220342;2022;4;2;1
"PI";"DOMINGOS MOURAO";220342;2023;2;1;6
"PI";"DOMINGOS MOURAO";220342;2023;4;1;6
"PI";"DOMINGOS MOURAO";220342;2023;4;2;2
"PI";"DOMINGOS MOURAO";220342;2024;2;1;1
"PI";"ELESBAO VELOSO";220350;2022;2;1;12
"PI";"ELESBAO VELOSO";220350;2022;4;1;10
"PI";"ELESBAO VELOSO";220350;2022;4;3;1
"PI";"ELESBAO VELOSO";220350;2023;2;1;22
"PI";"ELESBAO VELOSO";220350;2023;2;2;2
"PI";"ELESBAO VELOSO";220350;2023;2;3;2
"PI";"ELESBAO VELOSO";220350;2023;4;1;24
"PI";"ELESBAO VELOSO";220350;2023;4;3;2
"PI";"ELESBAO VELOSO";220350;2024;2;2;1
"PI";"ELESBAO VELOSO";220350;2024;4;1;3
"PI";"ELESBAO VELOSO";220350;2024;4;2;1
"PI";"ELISEU MARTINS";220360;2022;2;2;1
"PI";"ELISEU MARTINS";220360;2022;2;3;1
"PI";"ELISEU MARTINS";220360;2023;2;1;4
"PI";"ELISEU MARTINS";220360;2023;4;1;2
"PI";"ELISEU MARTINS";220360;2024;2;1;1
"PI";"ELISEU MARTINS";220360;2024;4;3;1
"PI";"ESPERANTINA";220370;2022;2;1;51
"PI";"ESPERANTINA";220370;2022;2;2;5
"PI";"ESPERANTINA";220370;2022;2;3;3
"PI";"ESPERANTINA";220370;2022;4;1;29
"PI";"ESPERANTINA";220370;2022;4;2;3
"PI";"ESPERANTINA";220370;2022;4;3;3
"PI";"ESPERANTINA";220370;2023;2;1;84
"PI";"ESPERANTINA";220370;2023;2;3;2
"PI";"ESPERANTINA";220370;2023;4;1;72
"PI";"ESPERANTINA";220370;2023;4;3;10
"PI";"ESPERANTINA";220370;2024;2;1;9
"PI";"ESPERANTINA";220370;2024;2;3;1
"PI";"ESPERANTINA";220370;2024;4;1;13
"PI";"ESPERANTINA";220370;2024;4;3;1
"PI";"FARTURA DO PIAUI";220375;2022;2;3;2
"PI";"FARTURA DO PIAUI";220375;2022;4;1;1
"PI";"FARTURA DO PIAUI";220375;2023;2;1;2
"PI";"FARTURA DO PIAUI";220375;2023;2;3;2
"PI";"FARTURA DO PIAUI";220375;2023;4;3;2
"PI";"FLORES DO PIAUI";220380;2022;2;1;3
"PI";"FLORES DO PIAUI";220380;2022;4;1;2
"PI";"FLORES DO PIAUI";220380;2023;2;1;6
"PI";"FLORES DO PIAUI";220380;2023;4;1;4
"PI";"FLORES DO PIAUI";220380;2024;4;1;2
"PI";"FLORES DO PIAUI";220380;2024;4;2;1
"PI";"FLORESTA DO PIAUI";220385;2022;4;1;1
"PI";"FLORESTA DO PIAUI";220385;2023;2;1;2
"PI";"FLORESTA DO PIAUI";220385;2023;2;3;6
"PI";"FLORESTA DO PIAUI";220385;2023;4;3;2
"PI";"FLORESTA DO PIAUI";220385;2024;2;1;1
"PI";"FLORIANO";220390;2022;2;1;13
"PI";"FLORIANO";220390;2022;2;2;12
"PI";"FLORIANO";220390;2022;2;3;3
"PI";"FLORIANO";220390;2022;4;1;10
"PI";"FLORIANO";220390;2022;4;2;4
"PI";"FLORIANO";220390;2022;4;3;2
"PI";"FLORIANO";220390;2023;2;1;62
"PI";"FLORIANO";220390;2023;2;2;19
"PI";"FLORIANO";220390;2023;2;3;10
"PI";"FLORIANO";220390;2023;4;1;38
"PI";"FLORIANO";220390;2023;4;2;4
"PI";"FLORIANO";220390;2023;4;3;4
"PI";"FLORIANO";220390;2024;2;1;8
"PI";"FLORIANO";220390;2024;2;2;3
"PI";"FLORIANO";220390;2024;4;1;6
"PI";"FLORIANO";220390;2024;4;2;1
"PI";"FLORIANO";220390;2024;4;3;1
"PI";"FRANCINOPOLIS";220400;2022;2;1;2
"PI";"FRANCINOPOLIS";220400;2022;4;1;2
"PI";"FRANCINOPOLIS";220400;2023;2;1;2
"PI";"FRANCINOPOLIS";220400;2023;2;2;2
"PI";"FRANCINOPOLIS";220400;2023;2;3;2
"PI";"FRANCINOPOLIS";220400;2023;4;1;4
"PI";"FRANCINOPOLIS";220400;2024;4;1;1
"PI";"FRANCISCO AYRES";220410;2022;4;1;1
"PI";"FRANCISCO AYRES";220410;2022;4;3;2
"PI";"FRANCISCO AYRES";220410;2023;2;3;4
"PI";"FRANCISCO AYRES";220410;2023;4;1;2
"PI";"FRANCISCO AYRES";220410;2023;4;2;2
"PI";"FRANCISCO AYRES";220410;2023;4;3;4
"PI";"FRANCISCO AYRES";220410;2024;2;1;1
"PI";"FRANCISCO AYRES";220410;2024;4;1;3
"PI";"FRANCISCO MACEDO";220415;2022;2;1;1
"PI";"FRANCISCO MACEDO";220415;2022;4;1;2
"PI";"FRANCISCO MACEDO";220415;2023;2;1;4
"PI";"FRANCISCO MACEDO";220415;2023;2;2;2
"PI";"FRANCISCO MACEDO";220415;2023;2;3;2
"PI";"FRANCISCO MACEDO";220415;2023;4;1;2
"PI";"FRANCISCO MACEDO";220415;2023;4;2;2
"PI";"FRANCISCO MACEDO";220415;2024;2;1;2
"PI";"FRANCISCO MACEDO";220415;2024;2;3;1
"PI";"FRANCISCO SANTOS";220420;2022;2;1;4
"PI";"FRANCISCO SANTOS";220420;2022;4;1;2
"PI";"FRANCISCO SANTOS";220420;2022;4;3;1
"PI";"FRANCISCO SANTOS";220420;2023;2;1;8
"PI";"FRANCISCO SANTOS";220420;2023;2;2;2
"PI";"FRANCISCO SANTOS";220420;2023;2;9;1
"PI";"FRANCISCO SANTOS";220420;2023;4;1;11
"PI";"FRANCISCO SANTOS";220420;2023;4;3;2
"PI";"FRANCISCO SANTOS";220420;2024;2;1;2
"PI";"FRANCISCO SANTOS";220420;2024;4;1;1
"PI";"FRONTEIRAS";220430;2022;2;1;7
"PI";"FRONTEIRAS";220430;2022;4;2;1
"PI";"FRONTEIRAS";220430;2023;2;1;14
"PI";"FRONTEIRAS";220430;2023;4;1;6
"PI";"FRONTEIRAS";220430;2023;4;2;2
"PI";"FRONTEIRAS";220430;2023;4;3;2
"PI";"FRONTEIRAS";220430;2024;2;1;3
"PI";"GEMINIANO";220435;2022;2;1;7
"PI";"GEMINIANO";220435;2022;2;3;1
"PI";"GEMINIANO";220435;2023;2;1;4
"PI";"GEMINIANO";220435;2023;4;1;5
"PI";"GEMINIANO";220435;2023;4;2;1
"PI";"GEMINIANO";220435;2023;4;3;2
"PI";"GEMINIANO";220435;2024;2;1;1
"PI";"GILBUES";220440;2022;2;1;18
"PI";"GILBUES";220440;2022;4;1;7
"PI";"GILBUES";220440;2022;4;3;3
"PI";"GILBUES";220440;2023;2;1;24
"PI";"GILBUES";220440;2023;2;2;2
"PI";"GILBUES";220440;2023;2;3;2
"PI";"GILBUES";220440;2023;4;1;24
"PI";"GILBUES";220440;2023;4;3;4
"PI";"GILBUES";220440;2024;2;1;4
"PI";"GILBUES";220440;2024;4;1;9
"PI";"GUADALUPE";220450;2022;4;1;1
"PI";"GUADALUPE";220450;2022;4;2;4
"PI";"GUADALUPE";220450;2022;4;3;1
"PI";"GUADALUPE";220450;2023;2;1;10
"PI";"GUADALUPE";220450;2023;4;1;10
"PI";"GUADALUPE";220450;2023;4;2;2
"PI";"GUADALUPE";220450;2024;4;1;1
"PI";"GUARIBAS";220455;2023;2;1;2
"PI";"GUARIBAS";220455;2023;4;3;2
"PI";"GUARIBAS";220455;2024;2;1;2
"PI";"HUGO NAPOLEAO";220460;2022;4;2;1
"PI";"HUGO NAPOLEAO";220460;2023;2;1;2
"PI";"HUGO NAPOLEAO";220460;2023;2;2;4
"PI";"HUGO NAPOLEAO";220460;2023;4;1;6
"PI";"HUGO NAPOLEAO";220460;2023;4;3;2
"PI";"HUGO NAPOLEAO";220460;2024;4;1;1
"PI";"ILHA GRANDE";220465;2022;2;1;2
"PI";"ILHA GRANDE";220465;2022;2;3;3
"PI";"ILHA GRANDE";220465;2022;4;1;5
"PI";"ILHA GRANDE";220465;2022;4;2;1
"PI";"ILHA GRANDE";220465;2022;4;3;3
"PI";"ILHA GRANDE";220465;2023;2;1;8
"PI";"ILHA GRANDE";220465;2023;2;2;2
"PI";"ILHA GRANDE";220465;2023;2;3;10
"PI";"ILHA GRANDE";220465;2023;4;1;4
"PI";"ILHA GRANDE";220465;2023;4;2;2
"PI";"ILHA GRANDE";220465;2023;4;3;6
"PI";"ILHA GRANDE";220465;2024;2;3;5
"PI";"ILHA GRANDE";220465;2024;4;1;2
"PI";"INHUMA";220470;2022;2;1;18
"PI";"INHUMA";220470;2022;2;2;1
"PI";"INHUMA";220470;2022;4;1;17
"PI";"INHUMA";220470;2023;2;1;58
"PI";"INHUMA";220470;2023;2;2;2
"PI";"INHUMA";220470;2023;2;3;2
"PI";"INHUMA";220470;2023;4;1;28
"PI";"INHUMA";220470;2023;4;3;2
"PI";"INHUMA";220470;2024;2;1;9
"PI";"INHUMA";220470;2024;4;1;4
"PI";"IPIRANGA DO PIAUI";220480;2022;2;1;1
"PI";"IPIRANGA DO PIAUI";220480;2022;2;2;1
"PI";"IPIRANGA DO PIAUI";220480;2022;4;1;3
"PI";"IPIRANGA DO PIAUI";220480;2023;2;1;8
"PI";"IPIRANGA DO PIAUI";220480;2023;2;2;2
"PI";"IPIRANGA DO PIAUI";220480;2023;2;3;4
"PI";"IPIRANGA DO PIAUI";220480;2023;4;1;6
"PI";"IPIRANGA DO PIAUI";220480;2023;4;2;2
"PI";"IPIRANGA DO PIAUI";220480;2023;4;3;2
"PI";"IPIRANGA DO PIAUI";220480;2024;2;1;3
"PI";"IPIRANGA DO PIAUI";220480;2024;4;1;3
"PI";"ISAIAS COELHO";220490;2022;2;1;9
"PI";"ISAIAS COELHO";220490;2022;2;3;1
"PI";"ISAIAS COELHO";220490;2022;4;1;4
"PI";"ISAIAS COELHO";220490;2022;4;3;3
"PI";"ISAIAS COELHO";220490;2022;4;9;1
"PI";"ISAIAS COELHO";220490;2023;2;1;12
"PI";"ISAIAS COELHO";220490;2023;2;2;4
"PI";"ISAIAS COELHO";220490;2023;2;3;8
"PI";"ISAIAS COELHO";220490;2023;4;1;4
"PI";"ISAIAS COELHO";220490;2024;2;1;1
"PI";"ISAIAS COELHO";220490;2024;4;2;1
"PI";"ITAINOPOLIS";220500;2022;2;1;6
"PI";"ITAINOPOLIS";220500;2022;4;1;4
"PI";"ITAINOPOLIS";220500;2022;4;3;4
"PI";"ITAINOPOLIS";220500;2023;2;1;18
"PI";"ITAINOPOLIS";220500;2023;2;3;2
"PI";"ITAINOPOLIS";220500;2024;2;3;1
"PI";"ITAINOPOLIS";220500;2024;4;1;2
"PI";"ITAUEIRA";220510;2022;2;1;4
"PI";"ITAUEIRA";220510;2022;2;2;1
"PI";"ITAUEIRA";220510;2022;2;3;1
"PI";"ITAUEIRA";220510;2022;4;1;6
"PI";"ITAUEIRA";220510;2023;2;1;8
"PI";"ITAUEIRA";220510;2023;2;3;2
"PI";"ITAUEIRA";220510;2023;4;1;10
"PI";"ITAUEIRA";220510;2024;2;1;2
"PI";"ITAUEIRA";220510;2024;2;2;1
"PI";"ITAUEIRA";220510;2024;4;1;4
"PI";"JACOBINA DO PIAUI";220515;2022;2;1;4
"PI";"JACOBINA DO PIAUI";220515;2022;4;1;1
"PI";"JACOBINA DO PIAUI";220515;2023;2;1;10
"PI";"JACOBINA DO PIAUI";220515;2023;2;2;2
"PI";"JACOBINA DO PIAUI";220515;2023;4;1;12
"PI";"JACOBINA DO PIAUI";220515;2024;2;1;1
"PI";"JAICOS";220520;2022;2;1;5
"PI";"JAICOS";220520;2022;2;3;3
"PI";"JAICOS";220520;2022;4;1;1
"PI";"JAICOS";220520;2022;4;2;1
"PI";"JAICOS";220520;2022;4;3;1
"PI";"JAICOS";220520;2023;2;1;20
"PI";"JAICOS";220520;2023;4;3;2
"PI";"JAICOS";220520;2023;4;9;1
"PI";"JAICOS";220520;2024;2;1;3
"PI";"JAICOS";220520;2024;2;3;2
"PI";"JAICOS";220520;2024;4;3;1
"PI";"JARDIM DO MULATO";220525;2022;2;2;3
"PI";"JARDIM DO MULATO";220525;2022;2;3;2
"PI";"JARDIM DO MULATO";220525;2022;4;3;3
"PI";"JARDIM DO MULATO";220525;2023;2;1;2
"PI";"JARDIM DO MULATO";220525;2023;2;2;2
"PI";"JARDIM DO MULATO";220525;2023;2;3;2
"PI";"JARDIM DO MULATO";220525;2023;4;3;6
"PI";"JARDIM DO MULATO";220525;2024;2;3;1
"PI";"JARDIM DO MULATO";220525;2024;4;3;1
"PI";"JATOBA DO PIAUI";220527;2022;2;1;3
"PI";"JATOBA DO PIAUI";220527;2022;2;2;2
"PI";"JATOBA DO PIAUI";220527;2024;2;2;1
"PI";"JERUMENHA";220530;2023;4;1;4
"PI";"JERUMENHA";220530;2024;4;1;1
"PI";"JOAO COSTA";220535;2022;2;1;2
"PI";"JOAO COSTA";220535;2022;2;3;1
"PI";"JOAO COSTA";220535;2023;2;2;2
"PI";"JOAO COSTA";220535;2023;4;1;4
"PI";"JOAQUIM PIRES";220540;2022;2;1;8
"PI";"JOAQUIM PIRES";220540;2022;2;2;2
"PI";"JOAQUIM PIRES";220540;2022;2;3;1
"PI";"JOAQUIM PIRES";220540;2022;4;1;11
"PI";"JOAQUIM PIRES";220540;2022;4;2;1
"PI";"JOAQUIM PIRES";220540;2022;4;3;3
"PI";"JOAQUIM PIRES";220540;2023;2;1;22
"PI";"JOAQUIM PIRES";220540;2023;2;2;4
"PI";"JOAQUIM PIRES";220540;2023;2;3;4
"PI";"JOAQUIM PIRES";220540;2023;4;1;14
"PI";"JOAQUIM PIRES";220540;2023;4;3;10
"PI";"JOAQUIM PIRES";220540;2024;2;1;2
"PI";"JOAQUIM PIRES";220540;2024;4;2;1
"PI";"JOAQUIM PIRES";220540;2024;4;3;2
"PI";"JOCA MARQUES";220545;2022;2;1;2
"PI";"JOCA MARQUES";220545;2022;4;1;1
"PI";"JOCA MARQUES";220545;2022;4;2;1
"PI";"JOCA MARQUES";220545;2023;2;2;2
"PI";"JOCA MARQUES";220545;2023;2;3;2
"PI";"JOCA MARQUES";220545;2023;4;2;2
"PI";"JOCA MARQUES";220545;2023;4;3;2
"PI";"JOCA MARQUES";220545;2024;2;1;1
"PI";"JOCA MARQUES";220545;2024;4;1;3
"PI";"JOSE DE FREITAS";220550;2022;2;1;3
"PI";"JOSE DE FREITAS";220550;2022;2;2;10
"PI";"JOSE DE FREITAS";220550;2022;2;3;18
"PI";"JOSE DE FREITAS";220550;2022;4;1;10
"PI";"JOSE DE FREITAS";220550;2022;4;2;5
"PI";"JOSE DE FREITAS";220550;2022;4;3;16
"PI";"JOSE DE FREITAS";220550;2023;2;1;18
"PI";"JOSE DE FREITAS";220550;2023;2;2;26
"PI";"JOSE DE FREITAS";220550;2023;2;3;28
"PI";"JOSE DE FREITAS";220550;2023;4;1;12
"PI";"JOSE DE FREITAS";220550;2023;4;2;8
"PI";"JOSE DE FREITAS";220550;2023;4;3;29
"PI";"JOSE DE FREITAS";220550;2024;2;1;4
"PI";"JOSE DE FREITAS";220550;2024;2;2;4
"PI";"JOSE DE FREITAS";220550;2024;2;3;8
"PI";"JOSE DE FREITAS";220550;2024;4;1;1
"PI";"JOSE DE FREITAS";220550;2024;4;3;5
"PI";"JUAZEIRO DO PIAUI";220551;2022;2;1;1
"PI";"JUAZEIRO DO PIAUI";220551;2022;2;3;1
"PI";"JUAZEIRO DO PIAUI";220551;2022;4;2;1
"PI";"JUAZEIRO DO PIAUI";220551;2023;2;1;2
"PI";"JUAZEIRO DO PIAUI";220551;2023;2;2;2
"PI";"JUAZEIRO DO PIAUI";220551;2023;2;3;2
"PI";"JUAZEIRO DO PIAUI";220551;2023;4;1;2
"PI";"JUAZEIRO DO PIAUI";220551;2023;4;3;2
"PI";"JUAZEIRO DO PIAUI";220551;2024;4;3;1
"PI";"JULIO BORGES";220552;2022;4;1;5
"PI";"JULIO BORGES";220552;2022;4;3;1
"PI";"JULIO BORGES";220552;2023;2;1;10
"PI";"JULIO BORGES";220552;2023;2;2;2
"PI";"JULIO BORGES";220552;2023;4;1;14
"PI";"JULIO BORGES";220552;2023;4;3;2
"PI";"JULIO BORGES";220552;2024;2;1;3
"PI";"JULIO BORGES";220552;2024;4;3;1
"PI";"JUREMA";220553;2022;2;1;1
"PI";"JUREMA";220553;2022;2;2;1
"PI";"JUREMA";220553;2023;2;1;2
"PI";"JUREMA";220553;2023;2;3;4
"PI";"JUREMA";220553;2023;4;1;2
"PI";"JUREMA";220553;2024;4;3;1
"PI";"LAGOA ALEGRE";220555;2022;2;1;2
"PI";"LAGOA ALEGRE";220555;2022;2;3;3
"PI";"LAGOA ALEGRE";220555;2022;4;1;2
"PI";"LAGOA ALEGRE";220555;2022;4;3;5
"PI";"LAGOA ALEGRE";220555;2023;2;1;4
"PI";"LAGOA ALEGRE";220555;2023;4;2;2
"PI";"LAGOA ALEGRE";220555;2023;4;3;8
"PI";"LAGOA ALEGRE";220555;2024;2;1;1
"PI";"LAGOA ALEGRE";220555;2024;4;1;2
"PI";"LAGOA ALEGRE";220555;2024;4;2;1
"PI";"LAGOA ALEGRE";220555;2024;4;3;1
"PI";"LAGOA DE SAO FRANCISCO";220557;2022;2;1;2
"PI";"LAGOA DE SAO FRANCISCO";220557;2022;2;2;1
"PI";"LAGOA DE SAO FRANCISCO";220557;2022;2;3;1
"PI";"LAGOA DE SAO FRANCISCO";220557;2022;4;1;2
"PI";"LAGOA DE SAO FRANCISCO";220557;2022;4;3;5
