"UF";"Municipio";"Codigo";"Ano";"Robson";"cesarea_antes_do_parto";"Nascidos"
"AC";"RODRIGUES ALVES";"120042";"2012";"4";"3";"16"
"AC";"RODRIGUES ALVES";"120042";"2014";"2";NA;"2"
"AC";"RODRIGUES ALVES";"120042";"2014";"2";"1";"2"
"AC";"RODRIGUES ALVES";"120042";"2014";"2";"2";"5"
"AC";"RODRIGUES ALVES";"120042";"2014";"4";NA;"15"
"AC";"RODRIGUES ALVES";"120042";"2014";"4";"1";"1"
"AC";"RODRIGUES ALVES";"120042";"2014";"4";"2";"4"
"AC";"RODRIGUES ALVES";"120042";"2015";"2";NA;"8"
"AC";"RODRIGUES ALVES";"120042";"2015";"2";"1";"1"
"AC";"RODRIGUES ALVES";"120042";"2015";"2";"2";"1"
"AC";"RODRIGUES ALVES";"120042";"2015";"4";NA;"17"
"AC";"RODRIGUES ALVES";"120042";"2015";"4";"1";"1"
"AC";"RODRIGUES ALVES";"120042";"2015";"4";"2";"1"
"AC";"RODRIGUES ALVES";"120042";"2016";"2";"1";"1"
"AC";"RODRIGUES ALVES";"120042";"2016";"2";"2";"1"
"AC";"RODRIGUES ALVES";"120042";"2016";"2";"3";"7"
"AC";"RODRIGUES ALVES";"120042";"2016";"4";"1";"2"
"AC";"RODRIGUES ALVES";"120042";"2016";"4";"2";"1"
"AC";"RODRIGUES ALVES";"120042";"2016";"4";"3";"1"
"AC";"RODRIGUES ALVES";"120042";"2017";"2";"2";"3"
"AC";"RODRIGUES ALVES";"120042";"2017";"2";"3";"4"
"AC";"RODRIGUES ALVES";"120042";"2017";"4";"1";"1"
"AC";"RODRIGUES ALVES";"120042";"2017";"4";"2";"2"
"AC";"RODRIGUES ALVES";"120042";"2017";"4";"3";"10"
"AC";"RODRIGUES ALVES";"120042";"2018";"2";"1";"3"
"AC";"RODRIGUES ALVES";"120042";"2018";"2";"2";"13"
"AC";"RODRIGUES ALVES";"120042";"2018";"2";"3";"11"
"AC";"RODRIGUES ALVES";"120042";"2018";"4";"1";"1"
"AC";"RODRIGUES ALVES";"120042";"2018";"4";"2";"6"
"AC";"RODRIGUES ALVES";"120042";"2018";"4";"3";"18"
"AC";"RODRIGUES ALVES";"120042";"2019";"2";"1";"4"
"AC";"RODRIGUES ALVES";"120042";"2019";"2";"2";"14"
"AC";"RODRIGUES ALVES";"120042";"2019";"2";"3";"7"
"AC";"RODRIGUES ALVES";"120042";"2019";"4";"1";"4"
"AC";"RODRIGUES ALVES";"120042";"2019";"4";"2";"5"
"AC";"RODRIGUES ALVES";"120042";"2019";"4";"3";"8"
"AC";"RODRIGUES ALVES";"120042";"2020";"2";"1";"4"
"AC";"RODRIGUES ALVES";"120042";"2020";"2";"2";"12"
"AC";"RODRIGUES ALVES";"120042";"2020";"2";"3";"9"
"AC";"RODRIGUES ALVES";"120042";"2020";"4";"1";"2"
"AC";"RODRIGUES ALVES";"120042";"2020";"4";"2";"3"
"AC";"RODRIGUES ALVES";"120042";"2020";"4";"3";"19"
"AC";"RODRIGUES ALVES";"120042";"2021";"2";"1";"23"
"AC";"RODRIGUES ALVES";"120042";"2021";"2";"2";"3"
"AC";"RODRIGUES ALVES";"120042";"2021";"2";"3";"5"
"AC";"RODRIGUES ALVES";"120042";"2021";"4";"1";"9"
"AC";"RODRIGUES ALVES";"120042";"2021";"4";"2";"2"
"AC";"RODRIGUES ALVES";"120042";"2021";"4";"3";"14"
"AC";"SANTA ROSA DO PURUS";"120043";"2011";"4";"3";"1"
"AC";"SANTA ROSA DO PURUS";"120043";"2012";"2";"3";"2"
"AC";"SANTA ROSA DO PURUS";"120043";"2014";"2";NA;"1"
"AC";"SANTA ROSA DO PURUS";"120043";"2014";"4";NA;"1"
"AC";"SANTA ROSA DO PURUS";"120043";"2015";"2";"1";"1"
"AC";"SANTA ROSA DO PURUS";"120043";"2015";"4";NA;"7"
"AC";"SANTA ROSA DO PURUS";"120043";"2015";"4";"3";"1"
"AC";"SANTA ROSA DO PURUS";"120043";"2016";"4";"3";"1"
"AC";"SANTA ROSA DO PURUS";"120043";"2017";"4";"3";"1"
"AC";"SANTA ROSA DO PURUS";"120043";"2018";"2";"2";"1"
"AC";"SANTA ROSA DO PURUS";"120043";"2018";"4";"1";"1"
"AC";"SANTA ROSA DO PURUS";"120043";"2018";"4";"3";"3"
"AC";"SANTA ROSA DO PURUS";"120043";"2019";"2";"1";"1"
"AC";"SANTA ROSA DO PURUS";"120043";"2019";"2";"3";"1"
"AC";"SANTA ROSA DO PURUS";"120043";"2019";"4";"1";"3"
"AC";"SANTA ROSA DO PURUS";"120043";"2019";"4";"3";"4"
"AC";"SANTA ROSA DO PURUS";"120043";"2020";"2";"3";"1"
"AC";"SANTA ROSA DO PURUS";"120043";"2020";"4";"1";"2"
"AC";"SANTA ROSA DO PURUS";"120043";"2020";"4";"3";"2"
"AC";"SANTA ROSA DO PURUS";"120043";"2021";"2";"1";"1"
"AC";"SANTA ROSA DO PURUS";"120043";"2021";"2";"2";"1"
"AC";"SANTA ROSA DO PURUS";"120043";"2021";"2";"3";"1"
"AC";"SANTA ROSA DO PURUS";"120043";"2021";"4";"3";"1"
"AC";"SENA MADUREIRA";"120050";"2010";"2";NA;"1"
"AC";"SENA MADUREIRA";"120050";"2010";"2";"2";"1"
"AC";"SENA MADUREIRA";"120050";"2010";"4";NA;"2"
"AC";"SENA MADUREIRA";"120050";"2011";"2";"1";"4"
"AC";"SENA MADUREIRA";"120050";"2011";"2";"3";"1"
"AC";"SENA MADUREIRA";"120050";"2012";"2";"1";"2"
"AC";"SENA MADUREIRA";"120050";"2012";"2";"2";"1"
"AC";"SENA MADUREIRA";"120050";"2012";"4";"1";"1"
"AC";"SENA MADUREIRA";"120050";"2014";"2";NA;"2"
"AC";"SENA MADUREIRA";"120050";"2014";"2";"1";"1"
"AC";"SENA MADUREIRA";"120050";"2014";"2";"2";"1"
"AC";"SENA MADUREIRA";"120050";"2014";"4";NA;"2"
"AC";"SENA MADUREIRA";"120050";"2015";"2";NA;"3"
"AC";"SENA MADUREIRA";"120050";"2015";"2";"1";"2"
"AC";"SENA MADUREIRA";"120050";"2015";"2";"2";"3"
"AC";"SENA MADUREIRA";"120050";"2015";"4";NA;"10"
"AC";"SENA MADUREIRA";"120050";"2015";"4";"1";"1"
"AC";"SENA MADUREIRA";"120050";"2016";"2";"1";"3"
"AC";"SENA MADUREIRA";"120050";"2016";"4";"1";"3"
"AC";"SENA MADUREIRA";"120050";"2016";"4";"2";"1"
"AC";"SENA MADUREIRA";"120050";"2016";"4";"3";"9"
"AC";"SENA MADUREIRA";"120050";"2017";"2";"1";"1"
"AC";"SENA MADUREIRA";"120050";"2017";"2";"3";"2"
"AC";"SENA MADUREIRA";"120050";"2017";"4";"1";"1"
"AC";"SENA MADUREIRA";"120050";"2017";"4";"3";"3"
"AC";"SENA MADUREIRA";"120050";"2018";"2";"1";"7"
"AC";"SENA MADUREIRA";"120050";"2018";"2";"2";"1"
"AC";"SENA MADUREIRA";"120050";"2018";"2";"3";"2"
"AC";"SENA MADUREIRA";"120050";"2018";"4";"1";"4"
"AC";"SENA MADUREIRA";"120050";"2018";"4";"3";"5"
"AC";"SENA MADUREIRA";"120050";"2019";"2";"1";"19"
"AC";"SENA MADUREIRA";"120050";"2019";"2";"3";"5"
"AC";"SENA MADUREIRA";"120050";"2019";"4";"1";"6"
"AC";"SENA MADUREIRA";"120050";"2019";"4";"2";"1"
"AC";"SENA MADUREIRA";"120050";"2019";"4";"3";"12"
"AC";"SENA MADUREIRA";"120050";"2020";"2";"1";"8"
"AC";"SENA MADUREIRA";"120050";"2020";"2";"2";"4"
"AC";"SENA MADUREIRA";"120050";"2020";"2";"3";"14"
"AC";"SENA MADUREIRA";"120050";"2020";"4";"2";"2"
"AC";"SENA MADUREIRA";"120050";"2020";"4";"3";"14"
"AC";"SENA MADUREIRA";"120050";"2021";"2";"1";"5"
"AC";"SENA MADUREIRA";"120050";"2021";"2";"2";"1"
"AC";"SENA MADUREIRA";"120050";"2021";"2";"3";"4"
"AC";"SENA MADUREIRA";"120050";"2021";"4";"1";"5"
"AC";"SENA MADUREIRA";"120050";"2021";"4";"3";"12"
"AC";"SENADOR GUIOMARD";"120045";"2010";"2";NA;"2"
"AC";"SENADOR GUIOMARD";"120045";"2010";"2";"1";"1"
"AC";"SENADOR GUIOMARD";"120045";"2010";"4";NA;"4"
"AC";"SENADOR GUIOMARD";"120045";"2011";"2";"3";"4"
"AC";"SENADOR GUIOMARD";"120045";"2011";"4";"3";"1"
"AC";"SENADOR GUIOMARD";"120045";"2012";"2";"1";"1"
"AC";"SENADOR GUIOMARD";"120045";"2012";"2";"2";"1"
"AC";"SENADOR GUIOMARD";"120045";"2012";"2";"3";"6"
"AC";"SENADOR GUIOMARD";"120045";"2012";"2";"9";"1"
"AC";"SENADOR GUIOMARD";"120045";"2012";"4";"1";"1"
"AC";"SENADOR GUIOMARD";"120045";"2012";"4";"3";"5"
"AC";"SENADOR GUIOMARD";"120045";"2014";"2";NA;"7"
"AC";"SENADOR GUIOMARD";"120045";"2014";"2";"1";"2"
"AC";"SENADOR GUIOMARD";"120045";"2014";"4";NA;"7"
"AC";"SENADOR GUIOMARD";"120045";"2015";"2";NA;"4"
"AC";"SENADOR GUIOMARD";"120045";"2015";"4";NA;"19"
"AC";"SENADOR GUIOMARD";"120045";"2015";"4";"2";"1"
"AC";"SENADOR GUIOMARD";"120045";"2016";"2";"1";"4"
"AC";"SENADOR GUIOMARD";"120045";"2016";"2";"3";"1"
"AC";"SENADOR GUIOMARD";"120045";"2016";"4";"1";"1"
"AC";"SENADOR GUIOMARD";"120045";"2016";"4";"3";"6"
"AC";"SENADOR GUIOMARD";"120045";"2016";"4";"9";"1"
"AC";"SENADOR GUIOMARD";"120045";"2017";"2";"3";"2"
"AC";"SENADOR GUIOMARD";"120045";"2017";"4";"3";"6"
"AC";"SENADOR GUIOMARD";"120045";"2018";"2";"1";"9"
"AC";"SENADOR GUIOMARD";"120045";"2018";"2";"2";"1"
"AC";"SENADOR GUIOMARD";"120045";"2018";"2";"3";"2"
"AC";"SENADOR GUIOMARD";"120045";"2018";"2";"9";"1"
"AC";"SENADOR GUIOMARD";"120045";"2018";"4";"1";"4"
"AC";"SENADOR GUIOMARD";"120045";"2018";"4";"3";"19"
"AC";"SENADOR GUIOMARD";"120045";"2019";"2";"1";"16"
"AC";"SENADOR GUIOMARD";"120045";"2019";"2";"3";"6"
"AC";"SENADOR GUIOMARD";"120045";"2019";"4";"1";"16"
"AC";"SENADOR GUIOMARD";"120045";"2019";"4";"3";"19"
"AC";"SENADOR GUIOMARD";"120045";"2020";"2";"1";"12"
"AC";"SENADOR GUIOMARD";"120045";"2020";"2";"2";"3"
"AC";"SENADOR GUIOMARD";"120045";"2020";"2";"3";"15"
"AC";"SENADOR GUIOMARD";"120045";"2020";"2";"9";"2"
"AC";"SENADOR GUIOMARD";"120045";"2020";"4";"1";"4"
"AC";"SENADOR GUIOMARD";"120045";"2020";"4";"2";"4"
"AC";"SENADOR GUIOMARD";"120045";"2020";"4";"3";"23"
"AC";"SENADOR GUIOMARD";"120045";"2020";"4";"9";"1"
"AC";"SENADOR GUIOMARD";"120045";"2021";"2";"1";"15"
"AC";"SENADOR GUIOMARD";"120045";"2021";"2";"2";"2"
